Type	ECNumber	Substrate	EnzymeType	PubMedID	Organism	UniprotID	Value	Unit
kcat	1.1.1.21	9-cis-Retinal	wildtype	18087047	Homo sapiens	P15121	0.01166667	s^(-1)
kcat	1.1.1.21	9-cis-Retinal	wildtype	18087047	Homo sapiens	O60218	0.015	s^(-1)
kcat	1.1.1.21	9-cis-Retinal	K125L	18087047	Homo sapiens	O60218	0.015	s^(-1)
kcat	1.1.1.21	9-cis-Retinal	V301L	18087047	Homo sapiens	O60218	0.01	s^(-1)
kcat	1.1.1.21	m-Nitrobenzaldehyde	wildtype	9565553	Homo sapiens	P15121	5.716667	s^(-1)
kcat	1.1.1.21	4-Carboxybenzaldehyde	wildtype	9565553	Homo sapiens	P15121	7.283333	s^(-1)
kcat	1.1.1.21	Pyridine-3-aldehyde	wildtype	9565553	Homo sapiens	P15121	10.3	s^(-1)
kcat	1.1.1.21	Methylglyoxal	wildtype	9565553	Homo sapiens	P15121	14.1	s^(-1)
kcat	1.1.1.21	Dimethylglyoxal	wildtype	9565553	Homo sapiens	P15121	9.766667	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	wildtype	9565553	Homo sapiens	P15121	11.98333	s^(-1)
kcat	1.1.1.21	Glucuronate	wildtype	9565553	Homo sapiens	P15121	5.2	s^(-1)
kcat	1.1.1.21	D-Glucose	wildtype	9565553	Homo sapiens	P15121	1.816667	s^(-1)
kcat	1.1.1.21	D-Galactose	wildtype	9565553	Homo sapiens	P15121	3.7	s^(-1)
kcat	1.1.1.21	m-Nitrobenzaldehyde	wildtype	9565553	Homo sapiens	O60218	35.46667	s^(-1)
kcat	1.1.1.21	4-Carboxybenzaldehyde	wildtype	9565553	Homo sapiens	O60218	6.366667	s^(-1)
kcat	1.1.1.21	Pyridine-3-aldehyde	wildtype	9565553	Homo sapiens	O60218	38.4	s^(-1)
kcat	1.1.1.21	2-Benzoylpyridine	wildtype	9565553	Homo sapiens	O60218	0.3666667	s^(-1)
kcat	1.1.1.21	Methylglyoxal	wildtype	9565553	Homo sapiens	O60218	42.23333	s^(-1)
kcat	1.1.1.21	Dimethylglyoxal	wildtype	9565553	Homo sapiens	O60218	37.08333	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	wildtype	9565553	Homo sapiens	O60218	31.71667	s^(-1)
kcat	1.1.1.21	Glucuronate	wildtype	9565553	Homo sapiens	O60218	1.133333	s^(-1)
kcat	1.1.1.21	D-Glucose	wildtype	9565553	Homo sapiens	O60218	1.833333	s^(-1)
kcat	1.1.1.21	D-Galactose	wildtype	9565553	Homo sapiens	O60218	1.133333	s^(-1)
kcat	1.1.1.21	9,10-Phenanthroquinone	wildtype	12604216	Homo sapiens	P15121	0.0825	s^(-1)
kcat	1.1.1.21	1-Palmitoyl-2-(5-oxovaleroyl)-sn-glycero-3-phosphatidylcholine	wildtype	15465833	Homo sapiens	P15121	0.6033333	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	wildtype	15769597	Homo sapiens	P15121	0.5	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	R268A	15769597	Homo sapiens	P15121	0.38	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	S210A	15769597	Homo sapiens	P15121	2.0	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	G213S	15769597	Homo sapiens	P15121	3.7	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	G213P	15769597	Homo sapiens	P15121	4.6	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	S214A	15769597	Homo sapiens	P15121	2.1	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	W219A	15769597	Homo sapiens	P15121	0.32	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	W219E	15769597	Homo sapiens	P15121	0.09	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	S226A	15769597	Homo sapiens	P15121	0.54	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	R293A	15769597	Homo sapiens	P15121	0.16	s^(-1)
kcat	1.1.1.21	Glyceraldehyde	C298A	15769597	Homo sapiens	P15121	4.0	s^(-1)
kcat	1.1.1.21	D-Xylose	wildtype	15769597	Homo sapiens	P15121	0.3	s^(-1)
kcat	1.1.1.21	D-Xylose	R268A	15769597	Homo sapiens	P15121	0.2	s^(-1)
kcat	1.1.1.21	D-Xylose	S210A	15769597	Homo sapiens	P15121	1.6	s^(-1)
kcat	1.1.1.21	D-Xylose	G213S	15769597	Homo sapiens	P15121	2.4	s^(-1)
kcat	1.1.1.21	D-Xylose	G213P	15769597	Homo sapiens	P15121	7.0	s^(-1)
kcat	1.1.1.21	D-Xylose	S214A	15769597	Homo sapiens	P15121	1.5	s^(-1)
kcat	1.1.1.21	D-Xylose	W219A	15769597	Homo sapiens	P15121	0.3	s^(-1)
kcat	1.1.1.21	D-Xylose	W219E	15769597	Homo sapiens	P15121	0.07	s^(-1)
kcat	1.1.1.21	D-Xylose	S226A	15769597	Homo sapiens	P15121	0.45	s^(-1)
kcat	1.1.1.21	D-Xylose	R293A	15769597	Homo sapiens	P15121	0.11	s^(-1)
kcat	1.1.1.21	D-Xylose	C298A	15769597	Homo sapiens	P15121	3.3	s^(-1)
kcat	1.1.1.21	D-Glucose	wildtype	1905957	Homo sapiens	P15121	1.17	s^(-1)
kcat	1.1.1.21	D-Galactose	wildtype	1905957	Homo sapiens	P15121	0.525	s^(-1)
kcat	1.1.1.21	D-Xylose	wildtype	1905957	Homo sapiens	P15121	0.635	s^(-1)
kcat	1.1.1.21	D-Glucuronate	wildtype	1905957	Homo sapiens	P15121	0.418	s^(-1)
kcat	4.2.3.110	Geranyl diphosphate	wildtype	21323772	Picea sitchensis	F1CKJ1	0.96	s^(-1)
kcat	2.6.1.1	L-Tyrosine	A293D	14767072	Escherichia coli	P00509	39.0	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	A293D	14767072	Escherichia coli	P00509	39.0	s^(-1)
kcat	2.6.1.1	L-Tyrosine	A293D	14767072	Escherichia coli	P00509	35.7	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	A293D	14767072	Escherichia coli	P00509	35.7	s^(-1)
kcat	2.6.1.1	L-Aspartate	A293D	14767072	Escherichia coli	P00509	105.0	s^(-1)
kcat	2.6.1.1	L-Aspartate	A293D	14767072	Escherichia coli	P00509	112.0	s^(-1)
kcat	2.6.1.1	Prephenate	wildtype	21102469	Petunia hybrida	E9L7A5	13.4	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	wildtype	21102469	Petunia hybrida	E9L7A5	34.6	s^(-1)
kcat	2.6.1.1	Prephenate	wildtype	21102469	Arabidopsis thaliana	Q9SIE1	9.0	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	wildtype	21102469	Arabidopsis thaliana	Q9SIE1	16.8	s^(-1)
kcat	2.6.1.1	L-Glutamate	wildtype	21102469	Petunia hybrida	E9L7A5	4.5	s^(-1)
kcat	2.6.1.1	L-Aspartate	wildtype	21102469	Petunia hybrida	E9L7A5	4.3	s^(-1)
kcat	2.6.1.1	L-Arogenate	wildtype	21102469	Petunia hybrida	E9L7A5	6.4	s^(-1)
kcat	2.6.1.1	Oxaloacetate	wildtype	21102469	Petunia hybrida	E9L7A5	55.9	s^(-1)
kcat	2.6.1.1	L-Glutamate	wildtype	21102469	Arabidopsis thaliana	Q9SIE1	4.7	s^(-1)
kcat	2.6.1.1	L-Aspartate	wildtype	21102469	Arabidopsis thaliana	Q9SIE1	3.6	s^(-1)
kcat	2.6.1.1	Oxaloacetate	wildtype	21102469	Arabidopsis thaliana	Q9SIE1	170.0	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	wildtype	9535706	Arabidopsis thaliana	P46643	205.0	s^(-1)
kcat	2.6.1.1	L-Aspartate	wildtype	9535706	Arabidopsis thaliana	P46643	205.0	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	wildtype	9535706	Arabidopsis thaliana	P46645	217.0	s^(-1)
kcat	2.6.1.1	L-Aspartate	wildtype	9535706	Arabidopsis thaliana	P46645	217.0	s^(-1)
kcat	2.6.1.1	L-Aspartate	wildtype	9535706	Arabidopsis thaliana	P46248	176.0	s^(-1)
kcat	2.6.1.1	2-Oxoglutarate	wildtype	9535706	Arabidopsis thaliana	P46248	176.0	s^(-1)
kcat	2.6.1.1	L-Glutamate	wildtype	9535706	Arabidopsis thaliana	P46643	319.0	s^(-1)
kcat	2.6.1.1	Oxaloacetate	wildtype	9535706	Arabidopsis thaliana	P46643	319.0	s^(-1)
kcat	2.6.1.1	L-Glutamate	wildtype	9535706	Arabidopsis thaliana	P46645	574.0	s^(-1)
kcat	2.6.1.1	Oxaloacetate	wildtype	9535706	Arabidopsis thaliana	P46645	574.0	s^(-1)
kcat	2.6.1.1	L-Glutamate	wildtype	9535706	Arabidopsis thaliana	P46248	279.0	s^(-1)
kcat	2.6.1.1	Oxaloacetate	wildtype	9535706	Arabidopsis thaliana	P46248	279.0	s^(-1)
kcat	2.5.1.54	D-Erythrose 4-phosphate	wildtype	16142893	Pyrococcus furiosus		1.4	s^(-1)
kcat	2.5.1.54	Phosphoenolpyruvate	wildtype	16142893	Pyrococcus furiosus		3.0	s^(-1)
kcat	2.5.1.54	2-Deoxy-D-erythrose 4-phosphate	wildtype	16142893	Pyrococcus furiosus		3.0	s^(-1)
kcat	2.5.1.54	D-Arabinose 5-phosphate	wildtype	16142893	Pyrococcus furiosus		1.1	s^(-1)
kcat	2.5.1.54	D-Ribose 5-phosphate	wildtype	16142893	Pyrococcus furiosus		2.5	s^(-1)
kcat	2.5.1.54	2-Deoxy-D-ribose 5-phosphate	wildtype	16142893	Pyrococcus furiosus		1.7	s^(-1)
kcat	2.5.1.54	D-Erythrose 4-phosphate	wildtype	16142893	Escherichia coli		71.0	s^(-1)
kcat	2.5.1.54	2-Deoxy-D-erythrose 4-phosphate	wildtype	16142893	Escherichia coli		18.0	s^(-1)
kcat	2.5.1.54	Phosphoenolpyruvate	wildtype	16288916	Mycobacterium tuberculosis	O53512	3.1	s^(-1)
kcat	2.5.1.54	D-Erythrose 4-phosphate	wildtype	16288916	Mycobacterium tuberculosis	O53512	3.1	s^(-1)
kcat	1.14.14.25	Cholesterol	wildtype	14640697	Homo sapiens	Q9Y6A2	0.0006666667	s^(-1)
kcat	1.14.14.25	24(S)-Hydroxycholesterol	wildtype	14640697	Homo sapiens	Q9Y6A2	0.0195	s^(-1)
kcat	1.14.14.25	Bufuralol	wildtype	14640697	Homo sapiens	Q9Y6A2	1.666667e-05	s^(-1)
kcat	1.14.14.25	Progesterone	wildtype	14640697	Homo sapiens	Q9Y6A2	0.0002	s^(-1)
kcat	1.14.14.25	Dextromethorphan	wildtype	14640697	Homo sapiens	Q9Y6A2	0.00045	s^(-1)
kcat	1.14.14.25	Cortisol	wildtype	14640697	Homo sapiens	Q9Y6A2	0.0006166667	s^(-1)
kcat	1.14.14.25	Diclofenac	wildtype	14640697	Homo sapiens	Q9Y6A2	0.00095	s^(-1)
kcat	1.14.14.25	Phenacetin	wildtype	14640697	Homo sapiens	Q9Y6A2	0.0009666667	s^(-1)
kcat	1.14.14.25	Testosterone	wildtype	14640697	Homo sapiens	Q9Y6A2	0.03333333	s^(-1)
kcat	1.14.14.19	Progesterone	wildtype	15640159	Xenopus laevis	Q9DDJ5	0.06416667	s^(-1)
kcat	1.14.14.19	17alpha-Hydroxyprogesterone	wildtype	15640159	Xenopus laevis	Q9DDJ5	0.0355	s^(-1)
kcat	1.14.14.19	Pregnenolone	wildtype	15640159	Xenopus laevis	Q9DDJ5	0.006666667	s^(-1)
kcat	1.14.14.19	17alpha-Hydroxypregnenolone	wildtype	15640159	Xenopus laevis	Q9DDJ5	0.03266667	s^(-1)
kcat	1.14.14.19	17alpha-Hydroxyprogesterone	wildtype	15640159	Homo sapiens	P05093	0.002166667	s^(-1)
kcat	1.14.14.19	17alpha-Hydroxypregnenolone	wildtype	15640159	Homo sapiens	P05093	0.01133333	s^(-1)
kcat	3.4.21.22	Factor X	wildtype	15265864	Homo sapiens	P00740	3.366667	s^(-1)
kcat	3.4.21.22	Factor X	wildtype	8428982	Homo sapiens	P00740 P00451 P00742	1.716667	s^(-1)
kcat	2.7.7.4	GTP	wildtype	14506286	Escherichia coli	P21156 P23845 P23845	2.1	s^(-1)
kcat	2.7.7.4	GTP	S40A	14506286	Escherichia coli	P21156 P23845 P21156	1.0	s^(-1)
kcat	2.7.7.4	GTP	D39A	14506286	Escherichia coli	P21156 P23845 P21156	3.6	s^(-1)
kcat	2.7.7.4	GTP	G37A	14506286	Escherichia coli	P21156 P23845 P21156	1.87	s^(-1)
kcat	2.7.7.4	GTP	S35A	14506286	Escherichia coli	P21156 P23845 P21156	1.5	s^(-1)
kcat	2.7.7.4	GTP	wildtype	14506286	Escherichia coli	P21156 P23845 P21156	0.33	s^(-1)
kcat	2.7.7.4	GTP	S40A	14506286	Escherichia coli	P21156 P23845 P23845	0.25	s^(-1)
kcat	2.7.7.4	GTP	G37A	14506286	Escherichia coli	P21156 P23845 P23845	0.035	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	wildtype	14506286	Escherichia coli	P21156 P23845 P21156	0.6	s^(-1)
kcat	2.7.7.4	Diphosphate	wildtype	14506286	Escherichia coli	P21156 P23845 P21156	0.6	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	S40A	14506286	Escherichia coli	P21156 P23845 P21156	3.2	s^(-1)
kcat	2.7.7.4	Diphosphate	S40A	14506286	Escherichia coli	P21156 P23845 P21156	3.2	s^(-1)
kcat	2.7.7.4	Diphosphate	G37A	14506286	Escherichia coli	P21156 P23845 P23845	0.051	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	G37A	14506286	Escherichia coli	P21156 P23845 P23845	0.051	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	S35A	14506286	Escherichia coli	P21156 P23845 P23845	0.85	s^(-1)
kcat	2.7.7.4	Diphosphate	S35A	14506286	Escherichia coli	P21156 P23845 P23845	0.85	s^(-1)
kcat	2.7.7.4	ATP	wildtype	14613928	Penicillium chrysogenum	Q12650	24.4	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	14613928	Penicillium chrysogenum	Q12650	10.8	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	14613928	Penicillium chrysogenum	Q12650	1.8	s^(-1)
kcat	2.7.7.4	ATP	wildtype	14613928	Penicillium chrysogenum	Q12650	13.7	s^(-1)
kcat	2.7.7.4	Diphosphate	wildtype	14613928	Penicillium chrysogenum	Q12650	73.3	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	wildtype	14613928	Penicillium chrysogenum	Q12650	73.3	s^(-1)
kcat	2.7.7.4	Diphosphate	wildtype	14613928	Penicillium chrysogenum	Q12650	46.6	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	wildtype	14613928	Penicillium chrysogenum	Q12650	46.6	s^(-1)
kcat	2.7.7.4	Molybdate	wildtype	14613928	Penicillium chrysogenum	Q12650	13.7	s^(-1)
kcat	2.7.7.4	Molybdate	wildtype	14613928	Penicillium chrysogenum	Q12650	24.4	s^(-1)
kcat	2.7.7.4	ATP	wildtype	11931637	Homo sapiens	O43252	0.017	s^(-1)
kcat	2.7.7.4	ATP	wildtype	11931637	Homo sapiens	O95340	0.23	s^(-1)
kcat	2.7.7.4	ATP	wildtype	11931637	Homo sapiens	O95340	0.44	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	11931637	Homo sapiens	O43252	0.019	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	11931637	Homo sapiens	O95340	0.33	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	11931637	Homo sapiens	O95340	0.5	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	8274013	Spinacia oleracea		13.0	s^(-1)
kcat	2.7.7.4	ATP	wildtype	8274013	Spinacia oleracea		187.0	s^(-1)
kcat	2.7.7.4	Molybdate	wildtype	8274013	Spinacia oleracea		187.0	s^(-1)
kcat	2.7.7.4	Diphosphate	wildtype	8274013	Spinacia oleracea		218.0	s^(-1)
kcat	2.7.7.4	Adenylylsulfate	wildtype	8274013	Spinacia oleracea		218.0	s^(-1)
kcat	2.7.7.4	ATP	wildtype	14983089	Saccharomyces cerevisiae	P08536	0.86	s^(-1)
kcat	2.7.7.4	Sulfate	wildtype	14983089	Saccharomyces cerevisiae	P08536	0.86	s^(-1)
kcat	3.6.1.3	ATP	wildtype	9624144	Saccharomyces cerevisiae	P31539	20.0	s^(-1)
kcat	3.6.1.3	ATP	wildtype	17303560	Clostridium thermocellum	A3DIJ8	0.4166667	s^(-1)
kcat	3.6.1.3	ATP	K8A	17303560	Clostridium thermocellum	A3DIJ8	8.833333	s^(-1)
kcat	3.6.1.3	ATP	wildtype	23825549	Helicobacter pylori	O25711	0.155	s^(-1)
kcat	3.6.1.3	GTP	wildtype	23825549	Helicobacter pylori	O25711	0.0095	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	8504817	Homo sapiens	Q16775	727.0	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype	8504817	Homo sapiens	Q16775	183.0	s^(-1)
kcat	3.1.2.6	(S)-S-Glyceroylglutathione	wildtype	8504817	Homo sapiens	Q16775	1486.0	s^(-1)
kcat	3.1.2.6	S-Glycolylglutathione	wildtype	8504817	Homo sapiens	Q16775	1736.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	8550579	Homo sapiens	Q16775	780.0	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype	8550579	Homo sapiens	Q16775	201.0	s^(-1)
kcat	3.1.2.6	S-Lactoylglutathione	wildtype	7213621	Rattus norvegicus	O35952	283.3333	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype	7213621	Rattus norvegicus	O35952	5.666667	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	14529289	Arabidopsis thaliana	O24496	408.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	14529289	Arabidopsis thaliana	O24496	359.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	14529289	Arabidopsis thaliana	O24496	168.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	11085979	Arabidopsis thaliana	O24496	3930.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	H54N	11085979	Arabidopsis thaliana	O24496	10.9	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	D58C	11085979	Arabidopsis thaliana	O24496	10.6	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	C140A	11085979	Arabidopsis thaliana	O24496	6780.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	K142A	11085979	Arabidopsis thaliana	O24496	1760.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	N178A	11085979	Arabidopsis thaliana	O24496	1190.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	R225A	11085979	Arabidopsis thaliana	O24496	600.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	9428743	Arabidopsis thaliana	O24496	484.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	7350914	Mus musculus	Q99KB8	450.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	15067523	Arabidopsis thaliana	O24496	470.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	16227621	Arabidopsis thaliana		129.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	Y175F	11018726	Homo sapiens	Q16775	510.0	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	2222487	Candida albicans		142.0	s^(-1)
kcat	3.1.2.6	S-Acetoacetylglutathione	wildtype	2222487	Candida albicans		82.0	s^(-1)
kcat	3.1.2.6	S-Succinylglutathione	wildtype	2222487	Candida albicans		68.0	s^(-1)
kcat	3.1.2.6	S-Lactoylglutathione	wildtype	17764159	Salmonella typhimurium	Q8ZRM2	394.9	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	15843146	Plasmodium falciparum	Q71KM2	64.33333	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	15843146	Plasmodium falciparum	Q5J7B5	119.5833	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	15843146	Homo sapiens	Q16775	46.36667	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	9065762	Arabidopsis thaliana	O24496	466.0	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype	9065762	Arabidopsis thaliana	O24496	74.0	s^(-1)
kcat	3.1.2.6	S-Lactoylglutathione	wildtype		Saccharomyces cerevisiae	Q05584	979.0	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype		Saccharomyces cerevisiae	Q05584	35.1	s^(-1)
kcat	3.1.2.6	S-Lactoylglutathione	wildtype		Saccharomyces cerevisiae	Q12320	723.0	s^(-1)
kcat	3.1.2.6	(R)-S-Mandeloylglutathione	wildtype		Saccharomyces cerevisiae	Q12320	38.1	s^(-1)
kcat	3.1.2.6	(R)-S-Lactoylglutathione	wildtype	17196158	Escherichia coli	P0AC84	53.0	s^(-1)
kcat	2.5.1.56	N-Acetyl-D-mannosamine	wildtype	15200387	Campylobacter jejuni	Q7BC51	0.3316667	s^(-1)
kcat	2.5.1.56	Phosphoenolpyruvate	wildtype	15200387	Campylobacter jejuni	Q7BC51	0.3316667	s^(-1)
kcat	2.5.1.56	N-Propanoylmannosamine	wildtype	15200387	Campylobacter jejuni	Q7BC51	0.1966667	s^(-1)
kcat	2.5.1.56	N-Butanoylmannosamine	wildtype	15200387	Campylobacter jejuni	Q7BC51	0.05833333	s^(-1)
kcat	2.5.1.56	N-Pentanoylmannosamine	wildtype	15200387	Campylobacter jejuni	Q7BC51	0.01333333	s^(-1)
kcat	1.13.11.49	Chlorite	wildtype	11472023	Ideonella dechloratans	Q9F437	1800.0	s^(-1)
kcat	5.3.99.2	Reduced glutathione	wildtype	10871602	Rattus norvegicus	O35543	31.07	s^(-1)
kcat	5.3.99.2	Reduced glutathione	K112E	10871602	Rattus norvegicus	O35543	3.42	s^(-1)
kcat	5.3.99.2	Reduced glutathione	Y152F	10871602	Rattus norvegicus	O35543	29.5	s^(-1)
kcat	5.3.99.2	Reduced glutathione	K198E	10871602	Rattus norvegicus	O35543	8.4	s^(-1)
kcat	5.3.99.2	Reduced glutathione	L199F	10871602	Rattus norvegicus	O35543	29.6	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	wildtype	10871602	Rattus norvegicus	O35543	21.7	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	K112E	10871602	Rattus norvegicus	O35543	4.3	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	Y152F	10871602	Rattus norvegicus	O35543	15.55	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	K198E	10871602	Rattus norvegicus	O35543	7.18	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	L199F	10871602	Rattus norvegicus	O35543	20.3	s^(-1)
kcat	5.3.99.2	Reduced glutathione	wildtype	3102495	Rattus norvegicus	O35543	20.83333	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	wildtype	3102495	Rattus norvegicus	O35543	20.83333	s^(-1)
kcat	5.3.99.2	Prostaglandin H2	wildtype	3930495	Rattus norvegicus	P22057	2.833333	s^(-1)
kcat	5.6.1.8	F-Actin	wildtype	1324724	Oryctolagus cuniculus	P02602	18.2	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q06402	0.5	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q43309	0.47	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q37001	1.22	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q9SAR0	1.87	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q9STR4	0.19	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q9T065	2.13	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q9M2Y8	4.82	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	12968022	Arabidopsis thaliana	Q9S9U6	0.37	s^(-1)
kcat	4.4.1.14	S-Methyl-L-methionine	wildtype	14678788	Pichia pastoris		0.045	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	wildtype	7809054	Malus domestica	P37821	9.2	s^(-1)
kcat	4.4.1.14	S-Adenosyl-L-methionine	Y233F	7809054	Malus domestica	P37821	9.6	s^(-1)
kcat	2.7.1.3	D-Fructose	wildtype	12941785	Homo sapiens	P50053	7.6	s^(-1)
kcat	2.7.1.3	D-Fructose	wildtype	12941785	Homo sapiens	P50053	6.9	s^(-1)
kcat	2.7.1.3	ATP	wildtype	12941785	Homo sapiens	P50053	7.6	s^(-1)
kcat	2.7.1.3	ATP	wildtype	12941785	Homo sapiens	P50053	6.9	s^(-1)
kcat	2.7.1.3	D-Xylulose	wildtype	12941785	Homo sapiens	P50053	11.1	s^(-1)
kcat	2.7.1.3	D-Ribulose	wildtype	12941785	Homo sapiens	P50053	7.6	s^(-1)
kcat	2.7.1.3	D-Ribose	wildtype	12941785	Homo sapiens	P50053	1.55	s^(-1)
kcat	2.7.1.3	L-Sorbose	wildtype	12941785	Homo sapiens	P50053	5.2	s^(-1)
kcat	2.7.1.3	D-Xylulose	wildtype	12941785	Homo sapiens	P50053	7.6	s^(-1)
kcat	2.7.1.3	D-Ribulose	wildtype	12941785	Homo sapiens	P50053	4.8	s^(-1)
kcat	2.7.1.3	D-Ribose	wildtype	12941785	Homo sapiens	P50053	8.2	s^(-1)
kcat	2.7.1.3	L-Sorbose	wildtype	12941785	Homo sapiens	P50053	6.5	s^(-1)
kcat	1.1.1.103	NAD+	wildtype	16233775	Pyrococcus horikoshii	O58389	551.6667	s^(-1)
kcat	1.1.1.103	L-Threonine	wildtype	16233775	Pyrococcus horikoshii	O58389	551.6667	s^(-1)
kcat	1.1.1.103	NADP+	wildtype	16233775	Pyrococcus horikoshii	O58389	415.0	s^(-1)
kcat	1.1.1.103	NAD+	wildtype	6780553	Escherichia coli	P07913	135.0	s^(-1)
kcat	1.1.1.103	L-Threonine	wildtype	6780553	Escherichia coli	P07913	135.0	s^(-1)
kcat	2.3.3.16	Acetyl-CoA	wildtype	8655569	Bacillus subtilis	P39120	100.0	s^(-1)
kcat	2.3.3.16	Oxaloacetate	wildtype	8655569	Bacillus subtilis	P39120	100.0	s^(-1)
kcat	2.3.3.16	Acetyl-CoA	wildtype	4211224	Acinetobacter calcoaceticus (subsp. anitratus)	P20902	941.6667	s^(-1)
kcat	2.3.3.16	Oxaloacetate	wildtype	4211224	Acinetobacter calcoaceticus (subsp. anitratus)	P20902	941.6667	s^(-1)
kcat	2.3.3.16	Oxaloacetate	wildtype	4211224	Azotobacter vinelandii		2083.333	s^(-1)
kcat	2.3.3.16	Acetyl-CoA	wildtype	4211224	Azotobacter vinelandii		2083.333	s^(-1)
kcat	2.3.3.16	Acetyl-CoA	wildtype	11707611	Arthrobacter sp.	O34002	18.0	s^(-1)
